,date,year,month,day,state,tests,cases,hospitalizations,deaths,month_name
8546,2020-08-01,2020,8,1,NM,7874,196,17,9,August
8547,2020-08-01,2020,8,1,NY,82737,753,0,14,August
8548,2020-08-01,2020,8,1,NC,23947,1730,0,40,August
8549,2020-08-01,2020,8,1,ND,5815,132,7,0,August
8550,2020-08-01,2020,8,1,OH,26679,928,67,26,August
8551,2020-08-01,2020,8,1,OK,11614,1244,67,8,August
8552,2020-08-01,2020,8,1,OR,8651,361,20,6,August
8553,2020-08-01,2020,8,1,PA,21809,888,0,15,August
8554,2020-08-01,2020,8,1,RI,5176,0,0,0,August
8555,2020-08-01,2020,8,1,SC,19034,1583,410,39,August
8556,2020-08-01,2020,8,1,SD,2096,103,8,4,August
8557,2020-08-01,2020,8,1,TN,29391,2225,63,7,August
8558,2020-08-01,2020,8,1,TX,46798,9539,0,268,August
8559,2020-08-01,2020,8,1,UT,7214,506,35,6,August
8560,2020-08-01,2020,8,1,VT,1469,5,0,0,August
8561,2020-08-01,2020,8,1,VA,16567,913,44,41,August
8562,2020-08-01,2020,8,1,WA,8996,751,0,0,August
8563,2020-08-01,2020,8,1,WV,5488,93,0,0,August
8564,2020-08-01,2020,8,1,WI,18715,1124,44,13,August
8565,2020-08-01,2020,8,1,WY,220,43,1,0,August
8566,2020-08-01,2020,8,1,,230,0,0,0,August
8567,2020-08-01,2020,8,1,,5040,79,0,0,August
8568,2020-08-01,2020,8,1,,170,11,0,0,August
8569,2020-08-01,2020,8,1,,0,0,0,0,August
8570,2020-08-01,2020,8,1,,546,546,0,6,August
8571,2020-08-01,2020,8,1,,108,15,0,0,August
8572,2020-08-02,2020,8,2,AL,8635,2095,0,24,August
8573,2020-08-02,2020,8,2,AK,4457,136,1,0,August
8574,2020-08-02,2020,8,2,AZ,11765,1465,25,18,August
8575,2020-08-02,2020,8,2,AR,0,0,42,-2,August
8576,2020-08-02,2020,8,2,CA,149388,9032,0,132,August
8577,2020-08-02,2020,8,2,CO,10606,449,9,0,August
8578,2020-08-02,2020,8,2,CT,5452,0,0,0,August
8579,2020-08-02,2020,8,2,DE,3163,72,0,0,August
8580,2020-08-02,2020,8,2,FL,74332,7056,180,62,August
8581,2020-08-02,2020,8,2,GA,28767,3165,69,15,August
8582,2020-08-02,2020,8,2,HI,2428,86,15,0,August
8583,2020-08-02,2020,8,2,ID,2419,393,6,8,August
8584,2020-08-02,2020,8,2,IL,38945,1467,0,14,August
8585,2020-08-02,2020,8,2,IN,6795,735,67,4,August
8586,2020-08-02,2020,8,2,IA,5148,516,0,4,August
8587,2020-08-02,2020,8,2,KS,0,0,0,0,August
8588,2020-08-02,2020,8,2,KY,0,462,0,2,August
8589,2020-08-02,2020,8,2,LA,37197,3467,0,58,August
8590,2020-08-02,2020,8,2,ME,2271,21,0,0,August
8591,2020-08-02,2020,8,2,MD,23785,909,74,9,August
8592,2020-08-02,2020,8,2,MA,8178,418,6,12,August
8593,2020-08-02,2020,8,2,MI,25433,429,0,0,August
8594,2020-08-02,2020,8,2,MN,14645,759,33,8,August
8595,2020-08-02,2020,8,2,MS,672,672,0,10,August
8596,2020-08-02,2020,8,2,MO,9334,582,0,0,August
8597,2020-08-02,2020,8,2,MT,2742,112,3,0,August
8598,2020-08-02,2020,8,2,NE,4744,180,7,0,August
8599,2020-08-02,2020,8,2,NV,3065,1131,0,0,August
8600,2020-08-02,2020,8,2,NH,3640,21,1,0,August
8601,2020-08-02,2020,8,2,NJ,49216,357,0,6,August
8602,2020-08-02,2020,8,2,NM,8367,220,17,3,August
8603,2020-08-02,2020,8,2,NY,58961,531,0,6,August
8604,2020-08-02,2020,8,2,NC,23091,1341,0,5,August
8605,2020-08-02,2020,8,2,ND,3828,57,0,2,August
8606,2020-08-02,2020,8,2,OH,26774,944,43,14,August
8607,2020-08-02,2020,8,2,OK,494,494,13,1,August
8608,2020-08-02,2020,8,2,OR,9366,325,0,3,August
8609,2020-08-02,2020,8,2,PA,19155,654,0,5,August
8610,2020-08-02,2020,8,2,RI,3974,0,0,0,August
8611,2020-08-02,2020,8,2,SC,10388,1189,0,26,August
8612,2020-08-02,2020,8,2,SD,1583,88,3,1,August
8613,2020-08-02,2020,8,2,TN,19406,1443,32,6,August
8614,2020-08-02,2020,8,2,TX,20123,6226,0,0,August
8615,2020-08-02,2020,8,2,UT,5726,473,18,1,August
8616,2020-08-02,2020,8,2,VT,1839,4,0,0,August
8617,2020-08-02,2020,8,2,VA,12641,981,45,3,August
8618,2020-08-02,2020,8,2,WA,4787,711,87,28,August
8619,2020-08-02,2020,8,2,WV,3714,119,0,1,August
8620,2020-08-02,2020,8,2,WI,15299,932,36,1,August
8621,2020-08-02,2020,8,2,WY,221,39,0,0,August
8622,2020-08-02,2020,8,2,,0,0,0,0,August
8623,2020-08-02,2020,8,2,,3411,69,0,1,August
8624,2020-08-02,2020,8,2,,0,0,0,0,August
8625,2020-08-02,2020,8,2,,3,3,0,0,August
8626,2020-08-02,2020,8,2,,292,292,0,5,August
8627,2020-08-02,2020,8,2,,0,0,0,0,August
8628,2020-08-03,2020,8,3,AL,7880,1217,344,6,August
8629,2020-08-03,2020,8,3,AK,2717,58,2,1,August
8630,2020-08-03,2020,8,3,AZ,6711,1030,29,14,August
8631,2020-08-03,2020,8,3,AR,12819,1424,72,17,August
8632,2020-08-03,2020,8,3,CA,148721,5739,0,32,August
8633,2020-08-03,2020,8,3,CO,7361,252,13,0,August
8634,2020-08-03,2020,8,3,CT,7372,252,0,5,August
8635,2020-08-03,2020,8,3,DE,3691,106,0,0,August
8636,2020-08-03,2020,8,3,FL,51913,4814,220,73,August
8637,2020-08-03,2020,8,3,GA,21773,2258,60,2,August
8638,2020-08-03,2020,8,3,HI,2790,45,5,0,August
8639,2020-08-03,2020,8,3,ID,1026,230,18,0,August
8640,2020-08-03,2020,8,3,IL,28475,1298,0,9,August
8641,2020-08-03,2020,8,3,IN,4095,576,156,5,August
8642,2020-08-03,2020,8,3,IA,2357,349,0,6,August
8643,2020-08-03,2020,8,3,KS,9332,1064,31,7,August
8644,2020-08-03,2020,8,3,KY,3535,323,33,2,August
8645,2020-08-03,2020,8,3,LA,14470,1099,0,17,August
8646,2020-08-03,2020,8,3,ME,2012,12,1,1,August
8647,2020-08-03,2020,8,3,MD,24484,870,86,8,August
8648,2020-08-03,2020,8,3,MA,26960,199,6,10,August
8649,2020-08-03,2020,8,3,MI,25207,613,0,6,August
8650,2020-08-03,2020,8,3,MN,15963,613,57,2,August
8651,2020-08-03,2020,8,3,MS,572,572,66,8,August
8652,2020-08-03,2020,8,3,MO,15723,1047,0,2,August
8653,2020-08-03,2020,8,3,MT,5213,40,3,3,August
8654,2020-08-03,2020,8,3,NE,4903,311,1,0,August
8655,2020-08-03,2020,8,3,NV,2045,994,0,15,August
8656,2020-08-03,2020,8,3,NH,3110,26,1,1,August
8657,2020-08-03,2020,8,3,NJ,18731,293,0,10,August
8658,2020-08-03,2020,8,3,NM,3557,114,10,1,August
8659,2020-08-03,2020,8,3,NY,51839,545,0,2,August
8660,2020-08-03,2020,8,3,NC,23480,1313,0,13,August
8661,2020-08-03,2020,8,3,ND,4558,127,8,0,August
8662,2020-08-03,2020,8,3,OH,21448,932,92,10,August
8663,2020-08-03,2020,8,3,OK,377,377,34,1,August
8664,2020-08-03,2020,8,3,OR,6450,280,0,1,August
8665,2020-08-03,2020,8,3,PA,18261,565,0,0,August
8666,2020-08-03,2020,8,3,RI,2733,224,20,3,August
8667,2020-08-03,2020,8,3,SC,9418,1163,0,16,August
8668,2020-08-03,2020,8,3,SD,1054,65,3,0,August
8669,2020-08-03,2020,8,3,TN,12201,1009,52,19,August
8670,2020-08-03,2020,8,3,TX,15583,5303,0,179,August
8671,2020-08-03,2020,8,3,UT,4261,354,20,3,August
8672,2020-08-03,2020,8,3,VT,610,1,0,0,August
8673,2020-08-03,2020,8,3,VA,15036,1324,63,0,August
8674,2020-08-03,2020,8,3,WA,17534,416,37,4,August
8675,2020-08-03,2020,8,3,WV,3787,119,0,0,August
8676,2020-08-03,2020,8,3,WI,12991,411,15,1,August
8677,2020-08-03,2020,8,3,WY,1839,40,0,1,August
8678,2020-08-03,2020,8,3,,0,0,0,0,August
8679,2020-08-03,2020,8,3,,1623,39,0,0,August
8680,2020-08-03,2020,8,3,,521,1,0,0,August
8681,2020-08-03,2020,8,3,,537,1,0,0,August
8682,2020-08-03,2020,8,3,,278,278,0,0,August
8683,2020-08-03,2020,8,3,,147,18,0,0,August
8684,2020-08-04,2020,8,4,AL,8172,1041,235,33,August
8685,2020-08-04,2020,8,4,AK,6842,61,2,0,August
8686,2020-08-04,2020,8,4,AZ,17483,1008,1894,66,August
8687,2020-08-04,2020,8,4,AR,6499,784,88,15,August
8688,2020-08-04,2020,8,4,CA,121017,4526,0,113,August
8689,2020-08-04,2020,8,4,CO,5105,426,29,5,August
8690,2020-08-04,2020,8,4,CT,12903,48,0,0,August
8691,2020-08-04,2020,8,4,DE,2615,82,0,2,August
8692,2020-08-04,2020,8,4,FL,48391,5357,589,247,August
8693,2020-08-04,2020,8,4,GA,19161,2513,302,79,August
8694,2020-08-04,2020,8,4,HI,1789,206,2,0,August
8695,2020-08-04,2020,8,4,ID,2415,331,12,3,August
8696,2020-08-04,2020,8,4,IL,42598,1471,0,19,August
8697,2020-08-04,2020,8,4,IN,19783,822,144,16,August
8698,2020-08-04,2020,8,4,IA,3896,201,0,6,August
8699,2020-08-04,2020,8,4,KS,0,0,0,0,August
8700,2020-08-04,2020,8,4,KY,7488,689,36,7,August
8701,2020-08-04,2020,8,4,LA,55947,3615,0,27,August
8702,2020-08-04,2020,8,4,ME,1577,5,-1,-1,August
8703,2020-08-04,2020,8,4,MD,16377,710,56,7,August
8704,2020-08-04,2020,8,4,MA,24389,546,31,9,August
8705,2020-08-04,2020,8,4,MI,27702,801,0,8,August
8706,2020-08-04,2020,8,4,MN,7770,602,48,4,August
8707,2020-08-04,2020,8,4,MS,1074,1074,44,42,August
8708,2020-08-04,2020,8,4,MO,10910,1193,0,11,August
8709,2020-08-04,2020,8,4,MT,1728,81,2,0,August
8710,2020-08-04,2020,8,4,NE,3124,254,14,0,August
8711,2020-08-04,2020,8,4,NV,8103,980,0,15,August
8712,2020-08-04,2020,8,4,NH,2806,33,1,1,August
8713,2020-08-04,2020,8,4,NJ,404,404,0,11,August
8714,2020-08-04,2020,8,4,NM,13015,210,23,3,August
8715,2020-08-04,2020,8,4,NY,70993,746,0,3,August
8716,2020-08-04,2020,8,4,NC,19740,1629,0,28,August
8717,2020-08-04,2020,8,4,ND,4685,149,10,2,August
8718,2020-08-04,2020,8,4,OH,16894,1143,127,31,August
8719,2020-08-04,2020,8,4,OK,19213,861,100,15,August
8720,2020-08-04,2020,8,4,OR,5811,269,48,2,August
8721,2020-08-04,2020,8,4,PA,24046,854,0,23,August
8722,2020-08-04,2020,8,4,RI,4964,144,11,1,August
8723,2020-08-04,2020,8,4,SC,8782,1239,272,54,August
8724,2020-08-04,2020,8,4,SD,826,59,8,1,August
8725,2020-08-04,2020,8,4,TN,18088,1805,92,25,August
8726,2020-08-04,2020,8,4,TX,53999,9167,0,245,August
8727,2020-08-04,2020,8,4,UT,6077,378,32,7,August
8728,2020-08-04,2020,8,4,VT,2213,5,0,0,August
8729,2020-08-04,2020,8,4,VA,12911,1145,67,26,August
8730,2020-08-04,2020,8,4,WA,16374,238,52,4,August
8731,2020-08-04,2020,8,4,WV,3230,78,0,7,August
8732,2020-08-04,2020,8,4,WI,13059,770,51,12,August
8733,2020-08-04,2020,8,4,WY,1404,36,2,0,August
8734,2020-08-04,2020,8,4,,0,0,0,0,August
8735,2020-08-04,2020,8,4,,1312,85,0,1,August
8736,2020-08-04,2020,8,4,,350,7,0,0,August
8737,2020-08-04,2020,8,4,,0,0,0,0,August
8738,2020-08-04,2020,8,4,,300,300,0,7,August
8739,2020-08-04,2020,8,4,,339,24,0,0,August
8740,2020-08-05,2020,8,5,AL,5093,952,0,29,August
8741,2020-08-05,2020,8,5,AK,4630,55,3,0,August
8742,2020-08-05,2020,8,5,AZ,15857,1698,265,87,August
8743,2020-08-05,2020,8,5,AR,0,912,64,18,August
8744,2020-08-05,2020,8,5,CA,103687,5295,0,202,August
8745,2020-08-05,2020,8,5,CO,27618,594,20,2,August
8746,2020-08-05,2020,8,5,CT,12473,115,0,0,August
8747,2020-08-05,2020,8,5,DE,3448,159,0,0,August
8748,2020-08-05,2020,8,5,FL,48947,5424,623,225,August
8749,2020-08-05,2020,8,5,GA,30856,3765,362,63,August
8750,2020-08-05,2020,8,5,HI,2307,143,7,1,August
8751,2020-08-05,2020,8,5,ID,4045,559,20,10,August
8752,2020-08-05,2020,8,5,IL,46668,1759,0,28,August
8753,2020-08-05,2020,8,5,IN,19817,720,0,11,August
8754,2020-08-05,2020,8,5,IA,6057,617,0,11,August
8755,2020-08-05,2020,8,5,KS,6879,841,39,3,August
8756,2020-08-05,2020,8,5,KY,12897,544,52,1,August
8757,2020-08-05,2020,8,5,LA,20010,1482,0,45,August
8758,2020-08-05,2020,8,5,ME,2424,17,2,1,August
8759,2020-08-05,2020,8,5,MD,21762,572,34,6,August
8760,2020-08-05,2020,8,5,MA,25338,440,20,2,August
8761,2020-08-05,2020,8,5,MI,26237,718,0,7,August
8762,2020-08-05,2020,8,5,MN,11608,617,27,10,August
8763,2020-08-05,2020,8,5,MS,14031,1245,48,51,August
8764,2020-08-05,2020,8,5,MO,10940,1241,0,6,August
8765,2020-08-05,2020,8,5,MT,1888,115,10,1,August
8766,2020-08-05,2020,8,5,NE,3159,222,0,0,August
8767,2020-08-05,2020,8,5,NV,8525,649,0,28,August
8768,2020-08-05,2020,8,5,NH,2415,26,0,0,August
8769,2020-08-05,2020,8,5,NJ,22117,392,0,7,August
8770,2020-08-05,2020,8,5,NM,6583,226,28,9,August
8771,2020-08-05,2020,8,5,NY,72668,636,0,4,August
8772,2020-08-05,2020,8,5,NC,11613,1127,0,40,August
8773,2020-08-05,2020,8,5,ND,5431,122,5,1,August
8774,2020-08-05,2020,8,5,OH,19256,1199,112,26,August
8775,2020-08-05,2020,8,5,OK,7454,1101,70,17,August
8776,2020-08-05,2020,8,5,OR,6049,333,33,5,August
8777,2020-08-05,2020,8,5,PA,19930,705,0,12,August
8778,2020-08-05,2020,8,5,RI,3514,91,6,1,August
8779,2020-08-05,2020,8,5,SC,8165,1282,0,47,August
8780,2020-08-05,2020,8,5,SD,1518,89,10,1,August
8781,2020-08-05,2020,8,5,TN,19294,1657,101,27,August
8782,2020-08-05,2020,8,5,TX,50225,8706,0,236,August
8783,2020-08-05,2020,8,5,UT,6727,421,37,6,August
8784,2020-08-05,2020,8,5,VT,1473,5,0,0,August
8785,2020-08-05,2020,8,5,VA,11665,798,41,30,August
8786,2020-08-05,2020,8,5,WA,15068,871,35,19,August
8787,2020-08-05,2020,8,5,WV,4051,108,0,0,August
8788,2020-08-05,2020,8,5,WI,19353,939,43,9,August
8789,2020-08-05,2020,8,5,WY,1156,39,0,0,August
8790,2020-08-05,2020,8,5,,129,0,0,0,August
8791,2020-08-05,2020,8,5,,2698,45,0,0,August
8792,2020-08-05,2020,8,5,,512,14,0,0,August
8793,2020-08-05,2020,8,5,,0,0,0,0,August
8794,2020-08-05,2020,8,5,,271,271,0,9,August
8795,2020-08-05,2020,8,5,,328,18,0,0,August
8796,2020-08-06,2020,8,6,AL,12012,1938,213,19,August
8797,2020-08-06,2020,8,6,AK,4293,40,3,0,August
8798,2020-08-06,2020,8,6,AZ,16491,1444,509,70,August
8799,2020-08-06,2020,8,6,AR,5202,735,0,7,August
8800,2020-08-06,2020,8,6,CA,91063,5258,0,166,August
8801,2020-08-06,2020,8,6,CO,11829,448,36,1,August
8802,2020-08-06,2020,8,6,CT,13381,20,113,0,August
8803,2020-08-06,2020,8,6,DE,1502,69,0,0,August
8804,2020-08-06,2020,8,6,FL,88745,7573,559,120,August
8805,2020-08-06,2020,8,6,GA,25274,3182,214,42,August
8806,2020-08-06,2020,8,6,HI,3327,172,6,0,August
8807,2020-08-06,2020,8,6,ID,2634,473,25,7,August
8808,2020-08-06,2020,8,6,IL,41686,1953,0,21,August
8809,2020-08-06,2020,8,6,IN,19347,1040,119,6,August
8810,2020-08-06,2020,8,6,IA,6692,702,0,9,August
8811,2020-08-06,2020,8,6,KS,0,0,0,0,August
8812,2020-08-06,2020,8,6,KY,11543,513,21,8,August
8813,2020-08-06,2020,8,6,LA,15105,1303,0,50,August
8814,2020-08-06,2020,8,6,ME,2564,5,0,0,August
8815,2020-08-06,2020,8,6,MD,16699,579,56,15,August
8816,2020-08-06,2020,8,6,MA,23143,231,14,32,August
8817,2020-08-06,2020,8,6,MI,26160,763,0,28,August
8818,2020-08-06,2020,8,6,MN,14791,861,48,7,August
8819,2020-08-06,2020,8,6,MS,4719,956,39,21,August
8820,2020-08-06,2020,8,6,MO,10268,1062,0,8,August
8821,2020-08-06,2020,8,6,MT,2691,173,11,0,August
8822,2020-08-06,2020,8,6,NE,5392,311,37,3,August
8823,2020-08-06,2020,8,6,NV,8646,729,0,10,August
8824,2020-08-06,2020,8,6,NH,2503,23,1,1,August
8825,2020-08-06,2020,8,6,NJ,43272,419,0,7,August
8826,2020-08-06,2020,8,6,NM,6974,207,22,2,August
8827,2020-08-06,2020,8,6,NY,72370,703,0,6,August
8828,2020-08-06,2020,8,6,NC,19558,1979,0,42,August
8829,2020-08-06,2020,8,6,ND,5178,122,6,1,August
8830,2020-08-06,2020,8,6,OH,23520,1166,135,22,August
8831,2020-08-06,2020,8,6,OK,9923,837,52,10,August
8832,2020-08-06,2020,8,6,OR,8860,280,38,5,August
8833,2020-08-06,2020,8,6,PA,22173,807,0,38,August
8834,2020-08-06,2020,8,6,RI,5482,130,16,2,August
8835,2020-08-06,2020,8,6,SC,7523,1325,0,49,August
8836,2020-08-06,2020,8,6,SD,1757,105,5,4,August
8837,2020-08-06,2020,8,6,TN,23038,2252,108,42,August
8838,2020-08-06,2020,8,6,TX,41217,7598,0,306,August
8839,2020-08-06,2020,8,6,UT,7130,587,35,3,August
8840,2020-08-06,2020,8,6,VT,1596,10,0,1,August
8841,2020-08-06,2020,8,6,VA,15124,818,57,25,August
8842,2020-08-06,2020,8,6,WA,14589,872,61,5,August
8843,2020-08-06,2020,8,6,WV,4645,118,0,0,August
8844,2020-08-06,2020,8,6,WI,21856,875,55,8,August
8845,2020-08-06,2020,8,6,WY,1188,35,2,0,August
8846,2020-08-06,2020,8,6,,0,0,0,0,August
8847,2020-08-06,2020,8,6,,3158,75,0,0,August
8848,2020-08-06,2020,8,6,,442,8,0,0,August
8849,2020-08-06,2020,8,6,,0,1,0,0,August
8850,2020-08-06,2020,8,6,,140,140,0,12,August
8851,2020-08-06,2020,8,6,,272,20,0,1,August
8852,2020-08-07,2020,8,7,AL,9348,1709,224,21,August
8853,2020-08-07,2020,8,7,AK,7279,55,3,0,August
8854,2020-08-07,2020,8,7,AZ,14691,1406,5173,79,August
8855,2020-08-07,2020,8,7,AR,12422,1011,50,6,August
8856,2020-08-07,2020,8,7,CA,96419,8436,0,142,August
8857,2020-08-07,2020,8,7,CO,13197,457,10,5,August
8858,2020-08-07,2020,8,7,CT,15156,75,0,4,August
8859,2020-08-07,2020,8,7,DE,2800,80,0,1,August
8860,2020-08-07,2020,8,7,FL,73757,7541,599,180,August
8861,2020-08-07,2020,8,7,GA,23598,4109,280,91,August
8862,2020-08-07,2020,8,7,HI,3403,151,11,2,August
8863,2020-08-07,2020,8,7,ID,4063,692,23,6,August
8864,2020-08-07,2020,8,7,IL,46869,2103,0,31,August
8865,2020-08-07,2020,8,7,IN,19868,1239,87,10,August
8866,2020-08-07,2020,8,7,IA,5580,504,0,5,August
8867,2020-08-07,2020,8,7,KS,7794,921,54,12,August
8868,2020-08-07,2020,8,7,KY,9497,542,51,4,August
8869,2020-08-07,2020,8,7,LA,20030,1500,0,61,August
8870,2020-08-07,2020,8,7,ME,2706,17,3,0,August
8871,2020-08-07,2020,8,7,MD,28583,801,69,14,August
8872,2020-08-07,2020,8,7,MA,21888,417,15,18,August
8873,2020-08-07,2020,8,7,MI,30302,814,0,18,August
8874,2020-08-07,2020,8,7,MN,16205,545,37,4,August
8875,2020-08-07,2020,8,7,MS,4671,1036,66,23,August
8876,2020-08-07,2020,8,7,MO,28486,996,0,21,August
8877,2020-08-07,2020,8,7,MT,1941,155,5,5,August
8878,2020-08-07,2020,8,7,NE,5802,332,7,5,August
8879,2020-08-07,2020,8,7,NV,7453,976,0,20,August
8880,2020-08-07,2020,8,7,NH,3013,37,1,0,August
8881,2020-08-07,2020,8,7,NJ,22590,403,384,11,August
8882,2020-08-07,2020,8,7,NM,8472,192,16,6,August
8883,2020-08-07,2020,8,7,NY,70170,714,0,5,August
8884,2020-08-07,2020,8,7,NC,23469,1545,0,42,August
8885,2020-08-07,2020,8,7,ND,5497,149,8,1,August
8886,2020-08-07,2020,8,7,OH,24376,1204,81,34,August
8887,2020-08-07,2020,8,7,OK,11162,854,58,7,August
8888,2020-08-07,2020,8,7,OR,10036,246,17,1,August
8889,2020-08-07,2020,8,7,PA,24932,758,0,15,August
8890,2020-08-07,2020,8,7,RI,4780,127,12,0,August
8891,2020-08-07,2020,8,7,SC,11816,1422,354,19,August
8892,2020-08-07,2020,8,7,SD,1579,98,5,3,August
8893,2020-08-07,2020,8,7,TN,26695,2432,81,20,August
8894,2020-08-07,2020,8,7,TX,38889,7039,0,293,August
8895,2020-08-07,2020,8,7,UT,7637,460,24,5,August
8896,2020-08-07,2020,8,7,VT,1388,1,0,0,August
8897,2020-08-07,2020,8,7,VA,13700,2015,98,18,August
8898,2020-08-07,2020,8,7,WA,15015,768,34,29,August
8899,2020-08-07,2020,8,7,WV,5231,156,0,3,August
8900,2020-08-07,2020,8,7,WI,21150,1043,49,12,August
8901,2020-08-07,2020,8,7,WY,1264,42,5,1,August
8902,2020-08-07,2020,8,7,,0,0,0,0,August
8903,2020-08-07,2020,8,7,,2742,71,0,2,August
8904,2020-08-07,2020,8,7,,485,14,0,0,August
8905,2020-08-07,2020,8,7,,0,0,0,0,August
8906,2020-08-07,2020,8,7,,406,406,0,7,August
8907,2020-08-07,2020,8,7,,124,21,0,0,August
8908,2020-08-08,2020,8,8,AL,0,86,0,0,August
8909,2020-08-08,2020,8,8,AK,4742,79,5,1,August
8910,2020-08-08,2020,8,8,AZ,14424,1054,3,56,August
8911,2020-08-08,2020,8,8,AR,0,0,55,0,August
8912,2020-08-08,2020,8,8,CA,110645,7371,0,178,August
8913,2020-08-08,2020,8,8,CO,11352,431,20,0,August
8914,2020-08-08,2020,8,8,CT,11524,0,0,0,August
8915,2020-08-08,2020,8,8,DE,3937,57,0,2,August
8916,2020-08-08,2020,8,8,FL,83387,8343,525,187,August
8917,2020-08-08,2020,8,8,GA,39861,4423,274,69,August
8918,2020-08-08,2020,8,8,HI,2975,201,6,2,August
8919,2020-08-08,2020,8,8,ID,4240,523,14,6,August
8920,2020-08-08,2020,8,8,IL,48016,2190,0,18,August
8921,2020-08-08,2020,8,8,IN,20914,1033,0,13,August
8922,2020-08-08,2020,8,8,IA,4847,418,0,12,August
8923,2020-08-08,2020,8,8,KS,0,0,0,0,August
8924,2020-08-08,2020,8,8,KY,6354,782,27,8,August
8925,2020-08-08,2020,8,8,LA,0,0,0,0,August
8926,2020-08-08,2020,8,8,ME,2573,12,0,1,August
8927,2020-08-08,2020,8,8,MD,20807,775,58,12,August
8928,2020-08-08,2020,8,8,MA,12031,420,22,12,August
8929,2020-08-08,2020,8,8,MI,38892,721,0,-4,August
8930,2020-08-08,2020,8,8,MN,17296,916,48,8,August
8931,2020-08-08,2020,8,8,MS,6378,1210,29,26,August
8932,2020-08-08,2020,8,8,MO,0,0,0,0,August
8933,2020-08-08,2020,8,8,MT,1090,132,4,5,August
8934,2020-08-08,2020,8,8,NE,3756,283,16,5,August
8935,2020-08-08,2020,8,8,NV,8131,886,0,29,August
8936,2020-08-08,2020,8,8,NH,3075,39,0,0,August
8937,2020-08-08,2020,8,8,NJ,43,411,0,9,August
8938,2020-08-08,2020,8,8,NM,7274,150,19,6,August
8939,2020-08-08,2020,8,8,NY,74857,703,0,5,August
8940,2020-08-08,2020,8,8,NC,21840,1954,0,26,August
8941,2020-08-08,2020,8,8,ND,5577,179,6,2,August
8942,2020-08-08,2020,8,8,OH,24312,1294,69,16,August
8943,2020-08-08,2020,8,8,OK,7750,825,39,3,August
8944,2020-08-08,2020,8,8,OR,6489,411,15,9,August
8945,2020-08-08,2020,8,8,PA,23825,813,0,16,August
8946,2020-08-08,2020,8,8,RI,4227,94,18,1,August
8947,2020-08-08,2020,8,8,SC,10114,1241,0,45,August
8948,2020-08-08,2020,8,8,SD,2150,106,5,2,August
8949,2020-08-08,2020,8,8,TN,23385,1803,72,9,August
8950,2020-08-08,2020,8,8,TX,37191,6959,0,247,August
8951,2020-08-08,2020,8,8,UT,6477,376,26,0,August
8952,2020-08-08,2020,8,8,VT,1202,6,0,0,August
8953,2020-08-08,2020,8,8,VA,14161,1307,51,5,August
8954,2020-08-08,2020,8,8,WA,9342,732,16,19,August
8955,2020-08-08,2020,8,8,WV,4860,130,0,4,August
8956,2020-08-08,2020,8,8,WI,17797,1185,50,6,August
8957,2020-08-08,2020,8,8,WY,455,13,1,0,August
8958,2020-08-08,2020,8,8,,0,0,0,0,August
8959,2020-08-08,2020,8,8,,4609,64,0,1,August
8960,2020-08-08,2020,8,8,,167,1,0,0,August
8961,2020-08-08,2020,8,8,,0,1,0,0,August
8962,2020-08-08,2020,8,8,,343,343,0,9,August
8963,2020-08-08,2020,8,8,,120,6,0,0,August
8964,2020-08-09,2020,8,9,AL,12910,2947,0,33,August
8965,2020-08-09,2020,8,9,AK,4326,97,4,0,August
8966,2020-08-09,2020,8,9,AZ,9320,816,24,13,August
8967,2020-08-09,2020,8,9,AR,12308,1344,61,23,August
8968,2020-08-09,2020,8,9,CA,118592,8373,0,104,August
8969,2020-08-09,2020,8,9,CO,10717,336,14,1,August
8970,2020-08-09,2020,8,9,CT,5309,0,0,0,August
8971,2020-08-09,2020,8,9,DE,2369,73,0,1,August
8972,2020-08-09,2020,8,9,FL,71550,6139,254,77,August
8973,2020-08-09,2020,8,9,GA,32143,3169,72,13,August
8974,2020-08-09,2020,8,9,HI,3129,231,6,0,August
8975,2020-08-09,2020,8,9,ID,1832,573,20,6,August
8976,2020-08-09,2020,8,9,IL,41354,1382,0,5,August
8977,2020-08-09,2020,8,9,IN,7788,1041,0,5,August
8978,2020-08-09,2020,8,9,IA,5263,506,0,5,August
8979,2020-08-09,2020,8,9,KS,0,0,0,0,August
8980,2020-08-09,2020,8,9,KY,0,404,0,1,August
8981,2020-08-09,2020,8,9,LA,35569,2653,0,56,August
8982,2020-08-09,2020,8,9,ME,2483,16,0,0,August
8983,2020-08-09,2020,8,9,MD,40672,922,72,8,August
8984,2020-08-09,2020,8,9,MA,7683,329,10,14,August
8985,2020-08-09,2020,8,9,MI,26500,535,0,-1,August
8986,2020-08-09,2020,8,9,MN,20544,797,49,9,August
8987,2020-08-09,2020,8,9,MS,527,527,0,22,August
8988,2020-08-09,2020,8,9,MO,0,0,0,0,August
8989,2020-08-09,2020,8,9,MT,1100,63,4,0,August
8990,2020-08-09,2020,8,9,NE,2859,141,11,0,August
8991,2020-08-09,2020,8,9,NV,4148,811,0,8,August
8992,2020-08-09,2020,8,9,NH,2411,13,1,0,August
8993,2020-08-09,2020,8,9,NJ,49082,366,43,5,August
8994,2020-08-09,2020,8,9,NM,7499,200,13,4,August
8995,2020-08-09,2020,8,9,NY,65812,515,0,7,August
8996,2020-08-09,2020,8,9,NC,21031,1452,0,8,August
